Airport Code,Latitude,Longitude
MUW,35.75,0.016666999999999000
ONJ,40.3,140.55
KDZ,7.2,80.433333
BJR,11.766667,37.416667
SIQ,-0.483332999999999,104.583333
NBX,-3.3,135.883333
VLD,30.783333,-83.283333
PDA,4.016667,-67.716667
MVX,2.15,12.133333
NJA,35.454722,139.450278
ZQN,-45.021111,168.739167
KEG,-5.808333,145.083333
CIR,4.666667,-76.016667
CRP,27.770278,-97.501111
SIV,39.1,-87.4
YSI,45.266667,-80.0
BBE,-27.416667,117.666667
AXL,-19.116667,136.766667
ZSS,4.933333,-6.133333
RMF,25.557222,34.583611
KHZ,-15.85,-1.15
JSI,39.168611,23.500833
UDR,24.616667,73.883333
RJA,16.983333,81.783333
GZO,-8.166667,157.0
FBY,40.133333,-97.183333
SQG,0.066666999999999,111.5
MEK,33.883333,-5.516667
DUD,-45.866667,170.366667
PAK,21.916667,-159.583333
RWL,41.8,-107.2
IDF,-5.0,19.508333
EKO,40.825,-115.791667
FNK,69.5,-147.583333
PBF,34.183333,-91.933333
EDE,36.066667,-76.65
PCU,30.516667000000000,-89.705556
LMP,35.333333,12.583333
NIM,13.483333,2.166667
MOL,62.744722,7.2625
ERE,-6.633333,144.0
LIM,-12.021944,-77.114444
RSS,11.783333,34.4
SFQ,37.085278,38.85
HWD,37.666667,-122.083333
JNU,58.35,-134.583333
FNG,12.066667,0.35000000000000000
YPS,45.616667,-61.35
ZGN,22.516667000000000,113.366667
BBL,36.65,52.666667
KUH,43.033333,144.2
ATA,-13.483333,-72.133333
POW,45.473333,13.615
CFT,32.95,-109.2
RSH,61.783333,-161.333333
OPL,30.55,-92.1
VTG,10.35,107.066667
QOF,50.433333,30.516667000000000
FLU,5.5,-70.483333
KES,56.25,-96.966667
RIZ,9.383333,-78.8
PTF,-17.783056,177.216389
VAR,43.2325,27.825556
YGR,47.416667,-61.866667
YZW,44.463333,17.925833
IHA,33.95,133.3
ZWA,-14.65,49.616667
OVA,-24.233333,45.3
AUL,8.133333,171.166667
PCN,-41.35,174.033333
EWD,-12.333333,131.933333
MKT,44.15,-93.983333
JHB,1.45,103.75
HDE,40.433333,-99.366667
MLY,65.0,-150.633333
JAJ,9.716667,-82.983333
WOO,65.3,-143.483333
PEU,15.273056,-83.780833
BYO,-4.55,-38.65
KZD,12.533333,104.15
YBH,50.9,-127.916667
OUT,10.483333,16.716667
STA,55.983333,8.35
JDM,10.016667,-73.65
AKF,24.2,23.316667
CBQ,4.983333,8.333333
SVJ,68.233333,14.55
WTR,33.816667,-109.983333
GBA,-16.05,167.35
DLI,11.75,108.366667
KMK,-3.483333,12.616667
BVZ,-17.983333,125.45
DRW,-12.416667,130.866667
LLP,-23.016667,138.7
CVL,-9.7,150.05
LNG,-8.166667,146.116667
OEL,52.983333,36.1
PIC,21.916667,-71.983333
BBC,28.983333,-95.966667
PQQ,-31.633333,152.916667
PUX,-33.966667,-70.816667
GOQ,34.633333,98.866667
VUP,10.433333,-73.25
SVL,61.916667,28.9
ZVR,49.466667,-96.833333
AGX,10.833333,72.2
KLH,16.664722,74.289444
NAG,21.083333,79.05
KEA,-7.666667,140.5
LPC,34.666667,-120.469444
HAB,34.116667,-88.0
CMF,45.566667,5.916667
BFQ,8.866667,-77.683333
PAW,-10.583333,151.083333
KUE,-8.016667,156.95
SKL,57.333333,-6.25
GLZ,51.568056,4.933056
MFQ,13.5,7.133333
MTO,39.483333,-88.283333
WPO,38.866667,-107.6
PTL,56.297222,-134.6625
BEP,15.162778,76.882778
ARD,-8.25,124.75
KKU,58.816667,-158.55
HLB,39.3,-85.216667
UIL,47.95,-124.566667
MJW,-21.116667,32.383333
BEZ,-1.333333,176.0
LAE,-6.569722,146.706667
NBA,-6.25,145.233333
AGH,56.283333,12.833333
SRA,-27.866667,-54.483333
YGG,48.85,-123.5
YTH,55.801111,-97.864167
RTS,-32.0,115.533333
NAJ,39.333333,45.5
MSU,-29.466667,27.5
ILR,8.5,4.533333
MCT,23.633333,58.533333
TNN,22.950278,120.205833
DRI,53.2,5.45
KWN,59.75,-161.916667
OFK,41.983333,-97.433333
XJG,-33.1,-57.633333
PNN,45.202778,-67.566667
GVW,38.883333,-94.533333
ZJB,3.970000000000000,103.438889
CJL,35.879722,71.797222
DDU,30.491667,71.302778
MEF,11.05,17.95
PPN,2.45,-76.616667
NUS,-16.066667,167.383333
PPZ,6.2,-67.45
OZH,47.8675,35.315833
RLO,-32.35,-65.033333
CZY,-24.5,139.5
LGE,-28.916667,139.0
DHM,32.3,76.266667
NEG,18.308333,-78.333333
OSB,38.15,-92.616667
FMH,41.566667,-70.633333
PUL,47.733333,-122.65
PPF,37.333333,-95.5
DGF,31.468889,-109.653611
TGT,-5.092222,39.071111
BLJ,35.55,6.166667
LST,-41.546667,147.212778
TAM,22.296389,-97.865833
CXP,7.733333,109.0
LWY,4.85,115.4
SAM,-10.333333,150.783333
CKL,51.75,55.383333
OSW,51.233333,58.583333
ERD,46.733333,36.783333
BFT,32.416667,-80.633333
MSN,43.139722,-89.3375
SXP,62.533333,-164.833333
CLZ,8.933333,-67.433333
FVL,-18.333333,128.0
SRJ,-14.816667,-66.833333
MIH,-14.783333,125.816667
PEA,-35.733333,137.933333
TTQ,9.1,-83.65
PBD,21.65,69.65
SXK,-7.966667,131.316667
BLQ,44.535556,11.288611
HGT,-7.3,157.033333
BPB,-9.133333,147.533333
MWG,-6.966667,145.9
GEL,-28.266667000000000,-54.266667
YCJ,51.933333,-131.016667
YLY,49.100833,-122.630833
NUD,12.7,28.416667
AKK,56.95,-154.166667
LOL,40.058333,-118.566667
ECG,36.260556,-76.174444
EJA,7.016667,-73.766667
PJM,8.55,-83.316667
KOQ,51.75,11.966667
HBA,-42.836111,147.510278
YRT,62.811389,-92.115833
LTO,26.016667,-111.366667
BHE,-41.518333,173.870278
BAG,16.366667,120.616667
HGA,9.483333,44.1
CSA,56.058889,-6.243889
KON,14.35,108.016667
TLU,9.5,-75.533333
UHE,49.041667,17.45
MBC,-1.9,11.883333
PGE,-7.133333,146.15
VQQ,30.218611,-81.876667
LRC,51.6,6.183333
FAF,19.833333,-72.5
OBU,66.933333,-156.866667
CDV,60.483333,-145.483333
TAI,13.566667,44.033333
VSA,18.0,-92.983333
MAM,25.766667000000000,-97.516667
LAO,18.183333,120.533333
KVX,58.5,49.35
PWE,69.783333,170.6
MKO,35.666667,-95.366667
MGE,33.912222,-84.515278
LUF,6.466667,-57.65
PHP,44.033333,-101.65
FRS,16.916667,-89.883333
TEA,18.45,-70.733333
GCA,2.283333,-74.95
GNR,-39.033333,-67.583333
AGY,-16.35,128.75
MVR,10.45,14.25
YYN,50.283333,-107.683333
DDG,40.2,124.25
DNE,7.716667,40.916667
MCO,28.429444,-81.308889
VLS,-16.8,168.2
AOE,39.811667,30.528611
ALB,42.733333,-73.8
BGQ,61.533333,-149.816667
AWP,-20.333333,137.25
NUB,-14.266667,135.716667
OYK,3.866667,-51.8
SOD,-23.478056,-47.49
YGW,55.266667,-77.783333
NDL,8.4,20.65
TKP,-14.633333,-1.2
TEZ,26.633333,92.8
MTZ,31.333333,35.383333
UDN,46.033333,13.183333
CKB,39.3,-80.233333
RKI,-0.9500000000000000,100.75
LSF,32.337222,-84.991389
MFI,44.6375,-90.188889
ATX,51.883333,68.4
TKO,-29.233333,28.966667
PVE,9.583333,-79.0
LHP,-6.416667,155.7
YDC,53.216667,-114.983333
YWB,61.6,-71.966667
OZI,13.383333,-87.933333
FUE,28.516667000000000,-13.9
CID,41.884722,-91.710833
MEV,39.0,-119.75
CCA,19.833333,-72.5
KQB,-31.966667,133.45
LKD,-16.166667,145.5
DEH,43.316667,-91.833333
WET,-4.05,136.266667
NQI,51.366667,-0.283333
CMN,33.366667,-7.583333
MTU,-13.127778,39.002778
MIC,45.061944,-93.353889
KCK,39.116667,-94.65
PXL,35.833333,-110.383333
BRY,37.816667,-85.466667
DSC,5.833333,10.091667
YPC,62.35,-124.083333
SNE,16.583333,-24.25
SXZ,37.833333,42.166667
LHR,51.469722,-0.451389
ABL,67.1,-157.816667
BKC,65.983333,-161.166667
CBX,-33.066667,147.2
LUU,-15.666667,144.166667
RDA,-18.95,135.2
SQP,-14.2,147.166667
GIG,-22.808889,-43.243611
VID,43.983333,22.816667
GDA,9.333333,21.183333
KMG,24.9925,102.743611
SHF,39.983333,119.75
OTU,6.983333,-74.716667
INO,-1.966667,18.266667000000000
VXO,56.929167,14.728056
MTX,64.8,-147.75
ABD,30.366667,48.233333
MUS,24.287778,153.978333
USN,35.593611,129.3525
OGZ,43.2,44.6
ALR,-45.216667,169.366667
SCW,61.666667,50.766667
ELQ,26.3,43.816667
XYB,57.033333,14.85
XWP,56.216667,13.733333
HGN,19.3,97.966667
APV,34.575278,-117.186111
MHH,26.5,-77.1
TBI,17.216667,-88.35
CFC,-26.783333,-51.0
YGM,50.633333,-96.983333
DMR,14.533333,44.433333
GST,58.416667,-135.7
FMN,36.75,-108.233333
PNS,30.466667,-87.183333
NDG,47.516667,112.133333
BOD,44.828611,-0.715278
LBW,3.883333,115.7
YQH,60.116667,-128.816667
BGF,4.383333,18.566667
DRM,41.15,24.133333
IMF,24.866667,93.933333
RAQ,-4.85,122.716667
NDR,35.2,-2.916667
SVC,32.633333,-108.166667
HUT,38.066667,-97.866667
XOZ,25.25,51.5
BUR,34.2,-118.35
LXI,25.95,109.616667
GDQ,12.516667,37.416667
SNV,4.6,-61.1
GON,41.333333,-72.05
WRL,43.965833,-107.884167
MYE,34.066667,139.566667
NVG,11.666667,-84.45
AMG,-4.6,143.5
ENK,54.398889,-7.633333
SOU,50.95,-1.35
ION,1.616667,18.066667
LTQ,50.516667,1.616667
QMK,67.333333,-53.8
OBY,70.483333,-22.016667
RAD,18.45,-64.6
IVW,-17.766667000000000,129.233333
TAN,-27.178056,153.373611
GYD,40.4675,50.046667
DOU,-22.2,-54.866667
YZE,45.885278,-82.567778
OMF,32.333333,36.233333
WVK,-22.116667,48.016667
RAZ,33.866667,73.766667
DVO,7.125556,125.645833
TFS,28.044444,-16.5725
XYN,56.0,14.15
LGT,4.583333,-70.833333
RTB,16.316944,-86.523056
GWV,-17.360556,31.059722
SIY,41.781389,-122.466389
MGN,9.266667,-74.883333
NCT,10.2,-85.466667
TIJ,32.541111,-116.970278
FNC,32.697778,-16.774444
PLK,36.616667,-93.216667
MXO,40.65,15.016667
SGF,37.25,-93.383333
MYV,39.1,-121.566667
LLE,-25.466667,31.566667
BIL,45.8,-108.533333
CZN,62.083333,-142.05
DLL,34.416667,-79.366667
NTM,-9.183333,-48.5
DOR,14.033333,-0.033333
ZYZ,51.216667,4.416667
WBG,51.25,13.016667
AEK,-7.366667,146.283333
ANV,62.65,-160.216667
MRB,39.401667,-77.984444
YEC,36.625,128.355
ROA,37.316667,-79.983333
SFO,37.618889,-122.375
BUQ,-20.016667,28.633333
INL,48.566667,-93.4
LMB,-13.75,34.566667
ADC,-7.133333,145.733333
IAA,67.433333,86.633333
KJA,56.173056,92.493333
ALN,38.891667,-90.172222
BGI,13.074722,-59.4925
XSE,13.433333,0.533333
YEK,61.116667,-94.05
ASW,23.964444,32.82
RTA,-12.5,177.083333
VBV,-16.666667,179.05
UAK,61.148611,-45.372222
BGJ,64.466667,-21.983333
DIB,27.483333,94.9
HAQ,6.75,73.15
GDL,21.454722,-103.301111
TPU,28.5,81.133333
ISB,33.616667,73.1
BOC,9.35,-82.25
CIW,12.716667,-61.333333
ESD,48.716667,-122.816667
FEC,-12.25,-38.95
AEP,-34.559167,-58.415556
KRB,-17.5,140.866667
ZNE,-23.416667,119.933333
XTO,-25.65,149.8
GRB,44.483333,-88.133333
YIH,30.7,111.183333
MVB,0.666667,11.016667
CRR,-29.866667,-61.833333
ALT,-1.938889,-54.747222
HVA,-14.633333,47.766667
NJK,32.829167,-115.671667
SEE,32.550278,-116.916389
MCK,40.2,-100.583333
LSE,43.883333,-91.25
MPZ,40.966667,-91.55
SND,16.666667,105.016667
GYI,-1.7000000000000000,29.25
SQZ,53.3,-0.566666999999999
EAU,44.865833,-91.484167
OGG,20.898611,-156.430556
OTZ,66.866667,-162.633333
CBF,41.266667,-95.866667
NGV,23.076111,34.374444
IDI,40.632222,-79.105556
SUS,38.662222,-90.651944
OLI,64.911389,-23.823056
BDQ,22.316667,73.266667
ISG,24.344444,124.186944
SWX,-18.383333,21.833333
GRP,-11.666667,-49.216667
XPA,11.25,0.7000000000000000
XIC,27.966667,102.216667
TGX,10.486944,-6.409722
BKE,44.833333,-117.816667
BTV,44.471944,-73.153333
AHH,45.283333,-92.366667
OUD,34.683333,-1.75
PRU,18.933333,-95.216667
MEY,27.577778,84.231389
PRB,35.666667,-120.633333
KAA,-10.216667,31.133333
EMX,-42.068056,-71.155556
KBD,-17.4,124.366667
RFN,66.416667,-15.916667
ASX,46.548611,-90.918889
UZU,-29.783333,-58.016667
RCU,-33.1,-64.266667
KOH,-15.966667,142.416667
CXY,24.315,-75.453611
DAE,27.5,94.333333
HSV,34.637222,-86.775
SAT,29.533333,-98.466667
TKJ,53.333333,6.35
SFX,8.35,-62.633333
ALQ,-29.8,-55.733333
YBX,51.433333,-57.183333
JIM,7.666667,36.883333
WTT,-6.05,146.4
ALU,11.883333,50.666667
BND,27.2,56.25
CTM,18.483333,-88.316667
OMD,-28.583333,16.45
SSF,6.233333,-76.733333
NCU,42.483333,59.633333
VKG,9.995278,105.095833
QDM,22.183333,113.9
LTR,54.95,-7.733333
DRT,29.366667,-100.916667
CGX,41.858889,-87.608333
LOK,3.1,36.716667
KGJ,-9.95,33.916667
RNI,12.083333,-83.066667
SAX,8.1,-78.316667
GWN,-6.566667,146.25
BAR,0.216667,-176.516667
LPL,53.333611,-2.849722
CEW,30.783333,-86.516667
ZME,40.919444,74.169444
TOG,-0.333333,122.0
ELR,7.816667,40.516667
JAB,-10.216667,132.566667
ASC,-15.716667,-63.066667
LGM,-5.533333,143.483333
YFL,62.711944,-109.162778
ANC,61.174444,-149.996389
FOS,-30.838056,128.115
SOI,-20.0,149.0
JIK,37.682778,26.346944
KCZ,33.55,133.683333
KSR,51.0,-96.383333
LAL,28.083333,-81.95
WGU,-6.8,146.8
AXB,44.2525,-75.901389
BFG,37.55,-110.708333
ZIY,23.216667,113.433333
LYS,45.725556,5.081111
BJL,13.35,-16.666667
LIB,-17.333333,129.833333
TUM,-35.3,148.216667
NNX,4.15,117.65
KSH,34.266667,47.1
KIR,52.066667,-9.5
MPG,-6.533333,147.716667
NYM,65.483333,72.716667
GEE,-41.079167,146.838889
CJN,32.826111,-116.9725
WDY,56.866667,-1.25
SJN,34.518889,-109.3775
KBL,34.565833,69.212222
SWL,18.433333,-77.183333
CSR,5.833333,-68.133333
TCO,1.833333,-78.5
YAP,9.516667,138.1
BRK,-30.05,145.95
BRU,50.902222,4.485833000000000
EBG,7.616667,-74.816667
LSO,46.483333,-1.75
ENQ,14.369167,-87.617222
SEJ,65.266667,-14.0
HCB,55.458333,-131.283333
SUD,35.733333,-96.65
KAV,5.666667,-61.766667
KNM,-7.583333,24.15
OSN,37.090556,127.029444
NMN,-6.316667,145.066667
YFX,52.366667,-55.683333
YTB,53.416667,-129.25
YHO,55.466667,-60.216667
OCH,31.6,-94.65
MGJ,41.51,-74.264722
PHM,48.683333,9.016667
YCI,47.366667,-85.816667
YNA,50.183333,-61.783333
SHI,24.816667,125.15
KTM,27.696667,85.359167
SFT,64.633333,21.083333
SMK,63.483333,-162.016667
YJN,45.316667,-73.266667
SJY,62.692222,22.832222
SYT,46.4,4.033333
GRL,-7.95,147.183333
AVL,35.436111,-82.541667
CNP,70.743056,-22.658333
TXM,-1.433333,132.016667
NFR,29.2,21.383333
EBN,9.333333,166.8
IVH,69.4,-148.25
PPI,-33.233333,138.0
PNU,37.833333,-112.383333
IAU,-9.783333,148.1
CJA,-7.133333,-78.5
PIU,-5.2,-80.616667
CFV,17.533333,-88.166667
KZK,12.716667,104.9
WPL,50.183333,-124.4
IRO,10.5,22.55
ARI,-18.5,-70.316667
AXD,40.851111,25.951111
ZKL,-2.102778,133.516667
NAP,40.886111,14.290833
GYE,2.1575,-79.883611
TNX,13.533333,106.033333
YSF,59.25,-105.833333
DGM,27.066667,105.2
DIJ,47.266667,5.083333
CET,47.066667,-0.883332999999999
OBF,48.083333,11.283333
CJT,16.25,-92.133333
GAG,36.316667,-99.75
MSP,44.883333,-93.216944
WSX,48.666667,-122.883333
IDN,-6.033333,147.033333
TIG,-2.616667,149.716667
TOX,58.133333,68.233333
SGN,10.818889,106.651944
MMU,40.8,-74.416667
RDG,40.383333,-75.966667
AFN,42.8,-72.0
HRE,-17.931944,31.092778
DVR,-13.75,130.683333
LAZ,-13.266667,-43.416667
LIR,10.593333,-85.544444
AVU,-9.85,160.416667
NOS,-13.311944,48.314722
GSA,5.333333,117.166667
GGO,6.55,-7.483333
KCI,-2.75,132.266667
KPK,57.416667,-155.9
MQI,42.25,-71.0
PPH,4.566667,-61.483333
TTS,42.588889,46.095833
AUI,-1.45,143.066667
OVB,55.033333,83.0
DRC,-17.966667,20.783333
DYU,38.5,68.5
DSM,41.533889,-93.663056
XJM,33.116667,73.65
ABW,-10.166667,148.7
PSE,17.983333,-66.4
UUA,54.616667,52.816667
ZEC,-26.533333,29.166667
DRB,-17.366667,123.65
DNB,-16.083333,142.416667
TXF,-8.5,-70.533333
UBT,-23.433333,-45.066667
OUR,4.470833,14.356944
KPT,41.966667,-114.666667
FLF,54.783333,9.383333
EDQ,14.133333,-88.416667
LZH,24.366667,109.533333
LRI,9.033333,-75.7
BTB,3.05,18.516667000000000
MHE,43.766667,-98.033333
RAL,33.95,-117.433333
ISO,35.333333,-77.616667
OKG,-1.466667,15.066667
ESS,51.416667,7.0
QFI,68.7,-52.966667
PWL,7.45,109.416667
SEQ,1.366667,102.133333
AIE,-5.133333,144.733333
KAF,-6.283333,155.35
TLW,30.84,-5.23
BCM,46.6,26.883333
AKC,-26.8,23.75
IMM,26.416667,-81.416667
CNH,43.366667,-72.366667
RLA,38.133333,-91.783333
VCR,10.175556,-70.065278
CZH,18.333333,-88.5
YGS,55.616667,-124.833333
YOP,58.5,-119.4
BXK,33.366667,-112.583333
OES,-40.733333,-64.933333
MYI,-9.933333,144.016667
YAW,44.639722,-63.499444
YXZ,47.983333,-84.783333
TYN,37.858056,112.580833
PQT,71.283333,-51.75
CFK,60.149167,-164.285556
COS,38.816667,-104.716667
FOD,42.551111,-94.191944
MVA,65.616667,-16.966667
OSM,36.305833,43.1475
WMV,-16.45,46.566667
RAB,-4.340556,152.379722
IBP,-11.366667,-69.566667
NNM,67.616667,53.15
ADE,16.038611,49.484444
HJT,46.9,102.766667
MMG,-28.083333,117.85
UMU,-23.75,-53.333333
GMS,-2.133333,-44.6
YWS,50.15,-122.966667
MPV,44.203611,-72.562222
GUI,10.566667,-62.3
ZFQ,48.683333,1.1
EDD,-25.25,133.2
MTQ,-26.583333,147.966667
GDP,-6.781944,-43.581667
YQC,61.333333,-69.633333
ZUD,-41.9,-73.8
BQE,11.3,-15.85
WHK,-37.933333,176.933333
CTE,9.316667,-79.1
BIF,31.849444,-106.38
MIG,31.483333,104.733333
STJ,39.766667,-94.916667
DHL,13.7375,44.729167
KGA,-5.9,22.466667
TLA,65.240278,-166.339444
JON,16.730556,-169.535278
UGU,38.766667,40.333333
MHD,36.238889,59.638333
WKJ,45.4,141.816667
NNI,-18.816667,16.916667
BDZ,-6.333333,146.95
CGY,8.415556,124.611111
NHF,15.35,35.733333
ADR,33.45,-79.566667
MCJ,11.383333,-72.233333
SNR,47.316667,-2.15
FKB,48.779444,8.080556
SKU,38.883333,24.55
CCT,-37.85,-67.866667
LGH,-30.466667,138.416667
XZX,37.716667,28.966667
YYM,49.566667,-114.083333
AFZ,36.168056,57.595278
WTA,-17.5,43.833333
KFA,16.633333,-11.4
QFK,62.049167,5.348056
SOG,61.166667,7.133333
IQT,-3.75,-73.216667
ZFC,51.0,-3.183333
ZTI,22.826667,113.671667
IBE,4.416667,-75.15
SNX,19.066667,-69.383333
BMK,53.6,6.7
GUU,64.966667,-23.166667
GAU,26.106111,91.585833
GUF,30.289722,-87.671667
GUY,36.683333,-101.483333
KBX,-1.0,132.25
TKH,15.277222,100.295833
EMK,62.766667,-164.5
FRP,57.845833,-135.025
PPG,-14.333333,-170.716667
CTC,-28.448333,-65.779722
KDN,-2.5,11.166667
BPD,-7.75,147.016667
BSP,-8.85,141.25
BLD,8.734444,-9.798611
YOK,35.466667,139.466389
ATR,20.5,-13.05
MJO,-22.8,17.883333
HFF,-40.2,-72.166667
ZTE,49.916667,-0.966666999999999
AZD,31.9,54.283333
SVB,-14.276944,50.175
BRS,51.383333,-2.716667
FAB,51.266667,-0.733333
BRL,40.783333,-91.116667
COX,24.15,-77.586111
YCW,49.152778,-121.938889
KHG,39.666667,76.016667
RCO,45.890556,-0.980556
WAC,7.166667,37.166667
JGO,69.25,-53.55
PHG,4.85,7.016667
UUS,46.883333,142.716667
XZF,21.516944,39.219167
CRW,38.366667,-81.6
NMA,40.983333,71.6
UIQ,-17.55,168.416667
UIZ,37.066667,10.066667
CSD,-17.966667,135.916667
KXR,-5.283333,154.6
NLP,-25.383056,31.105556
BAO,17.383333,102.783333
PAS,37.066667,25.133333
RKV,64.13,-21.940556
MFL,-19.666667,144.9
NVT,-26.916667,-48.583333
YWL,52.183333,-122.05
TOD,2.818056,104.16
BED,42.466667,-71.283333
EYL,15.133333,-10.566667
SZN,-0.883332999999999,-72.5
SSR,-15.666667,168.2
RAO,-21.134167,-47.774167
YTX,57.9,-1.15
ANF,-23.439444,-70.442778
CMR,48.083333,7.366667
HTO,40.966667,-72.233333
HAE,36.230556,-112.669444
MAF,31.9425,-102.201944
SZB,3.131667,101.548333
CUR,12.2,-68.966667
SJA,-15.35,-75.15
LNX,54.8,32.05
ELS,-33.05,27.816667
BEH,42.133333,-86.433333
PIN,-2.633333,-56.733333
BPS,-16.438611,-39.080833
HGH,30.3,120.283333
URC,43.933333,87.733333
UNC,8.033333,-77.083333
NQN,-38.95,-68.133333
KGR,-25.833333,133.5
KDQ,-3.616667,141.066667
SGS,5.066667,119.783333
PPD,18.2375,-66.369167
ESK,39.784167,30.582222
SAW,40.898611,29.309167
BUF,42.940556,-78.732222
AUA,12.5,-70.016667
UBA,-19.75,-47.95
HEX,19.500556,-70.235278
JRH,26.716667,94.166667
LMN,4.666667,115.0
KMP,-26.533333,18.1
NUQ,37.383333,-122.066667
QMV,43.866667,1.6
YJT,48.533056,-58.549722
YBP,28.816667,104.533333
LNV,-3.043611,152.628889
KBS,7.95,-11.766667
PXR,14.883333,103.5
ESP,41.0,-75.183333
HFD,41.766667,-72.683333
OWK,44.716667,-69.8
WIK,-36.833333,175.083333
EWK,38.05,-97.35
CKE,39.033333,-122.833333
HSB,37.733333,-88.55
PFR,-4.316667,20.566667
MEW,-4.85,21.55
VTF,-18.55,177.616667
MIK,61.7,27.216667
REI,4.316667,-52.133333
MMT,-10.75,-67.866667
SVA,62.7,-170.466667
ALA,43.351944,77.040278
CSH,65.05,35.666667
ZRC,-32.816667,-70.666667
LSI,59.878889,-1.295556
SPI,39.85,-89.683333
YEY,48.583333,-78.116667
NTO,17.05,-25.166667
BEM,5.266667,17.65
BFC,-15.9,145.333333
JFM,-32.043333,115.739444
UNR,47.316667,110.666667
NND,-11.083333,39.6
ERS,-22.619444,17.083333
DSK,31.833333,70.841667
FUB,-6.15,150.65
CDY,7.016667,118.5
SCZ,-11.616667,166.85
PAF,2.2,31.616667
LXN,40.783333,-99.75
MPR,38.35,-97.683333
MDF,45.15,-90.333333
TTO,45.8,-97.75
TBS,41.669167,44.954722
XLW,53.135278,8.617778
XXJ,47.466667,19.1
KEQ,-0.633332999999999,133.116667
COR,-31.316667,-64.216667
PPB,-22.177778,-51.418333
YLC,62.85,-69.883333
EKA,40.803333,-124.112778
TAL,-9.266667,161.083333
HUI,16.401389,107.7025
BYD,14.133333,46.55
KWY,-2.016667,41.266667
NEV,17.166667,-62.583333
YAO,3.833611,11.523611
YGN,50.85,-126.85
PMC,-41.483333,-72.85
DLO,55.133333,-132.051389
CMY,43.95,-90.783333
LEM,45.916667,-102.1
RCY,23.65,-74.85
CCU,22.633333,88.433333
JID,34.027222,-117.958333
FPY,30.116667,-83.583333
MGG,-6.033333,143.366667
UDJ,48.634167,22.263333
DOM,15.533333,-61.3
PGF,42.740833,2.869722
GNS,1.166389,97.704722
CTR,-17.583333,131.0
WGT,-36.366667,146.333333
SQM,-13.331389,-50.1975
MOF,-8.633333,122.25
VDA,29.940556,34.935833
TMM,-18.1,49.4
LDN,27.3,86.75
BSH,50.833333,-0.133333
COU,38.95,-92.333333
AWD,-19.283333,169.583333
RCL,-15.483333,167.833333
YVP,58.15,-68.45
JOE,62.666667,29.633333
AZT,6.816667,-73.283333
CHR,46.816667,1.7000000000000000
DXA,48.15,-0.55
LUI,15.133333,-86.583333
GGE,33.316667,-79.316667
RRT,-28.05,117.533333
BRW,71.333333,-156.65
JED,21.679444,39.156667
RDC,-8.030278,-49.98
CKA,26.283333,-77.033333
BRZ,8.733333,-7.5
SKR,5.883333,38.966667
UND,36.65,68.883333
BVW,-12.45,143.25
LSY,-28.833333,153.266667
SLS,44.016667,27.183333
ZMT,54.016667,-132.166667
BSN,6.5,17.433333
LGR,-47.333333,-72.0
MPQ,30.166667,35.8
CIS,-2.833333,-171.666667
BWH,5.416667,100.4
ULZ,47.75,96.85
SIE,37.95,-8.866667
PFN,30.216667,-85.683333
CLR,33.133333,-115.516667
MDY,28.2,-177.383333
YJP,53.319167,-117.753056
YLQ,47.416667,-72.8
GIR,4.283333,-74.8
SOH,34.233333,-71.75
CQF,50.966667,1.9500000000000000
RVO,-27.6,24.133333
HUN,24.016667,121.366667
OXF,51.833333,-1.25
ABB,51.666667,-1.283333
MCI,39.291667,-94.730556
TXR,-25.833333,141.916667
KHW,-19.133333,23.833333
CUM,10.45,-64.183333
HTM,50.451944,100.166944
KRJ,-8.75,147.497222
KTW,50.474167,19.08
MUI,19.833333,-72.5
WTC,40.666667,-74.016667
ELF,13.616667,25.316667
MFK,26.219444,120.083333
AET,66.55,-152.65
KMN,-8.641111,25.25
KNO,51.416667,3.258333
YDH,67.75,-1.5
TRZ,8.483333,78.116667
YOT,29.883333,35.05
LET,-4.2,-69.933333
UIB,5.683333,-76.633333
PRP,41.666667,8.9
KIO,5.65,169.2
DIO,65.75,-168.95
ELW,60.897222,-146.6125
PSM,43.078056,-70.823333
VIG,8.633333,-71.65
TCE,45.166667,28.8
SKB,17.311111,-62.718611
DAA,38.716667,-77.183333
RCA,44.145,-103.103611
IAG,43.1,-79.033333
MIB,47.666667,4.866667
NPH,39.738889,-111.870833
